artist,language,position,title,week,year
Veronica Maggio,Swedish,9,Tillfälligheter,50,2019
Molly Sandén,Swedish,10,Det Bästa Kanske Inte Hänt Än,50,2019
Nea,English,1,Some Say,51,2019
Miss Li,Swedish,2,Lev Nu Dö Sen,51,2019
Linnea Henriksson,Swedish,3,Fira Jul Med Mig,51,2019
Smith & Thell,English,4,Hotel Walls,51,2019
Mando Diao,English,5,Long Long Way,51,2019
Molly Sandén,Swedish,6,Det Bästa Kanske Inte Hänt Än,51,2019
Magnus Uggla,Swedish,7,Det Går Bra Nu,51,2019
Veronica Maggio,Swedish,8,Tillfälligheter,51,2019
Jubël,English,9,Running Out Of Love,51,2019
Ana Diaz,Swedish,10,Bättre Sen,51,2019
Nea,English,1,Some Say,52,2019
Miss Li,Swedish,2,Lev Nu Dö Sen,52,2019
Smith & Thell,English,3,Hotel Walls,52,2019
Linnea Henriksson,Swedish,4,Fira Jul Med Mig,52,2019
Mando Diao,English,5,Long Long Way,52,2019
Molly Sandén,Swedish,6,Det Bästa Kanske Inte Hänt Än,52,2019
Veronica Maggio,Swedish,7,Tillfälligheter,52,2019
Ulf Lundell,Swedish,8,Stockholm I December,52,2019
Jubël,English,9,Running Out Of Love,52,2019
Ana Diaz,Swedish,10,Bättre Sen,52,2019
Nea,English,1,Some Say,1,2020
Miss Li,Swedish,2,Lev Nu Dö Sen,1,2020
Smith & Thell,English,3,Hotel Walls,1,2020
Linnea Henriksson,Swedish,4,Fira Jul Med Mig,1,2020
Mando Diao,English,5,Long Long Way,1,2020
Veronica Maggio,Swedish,6,Tillfälligheter,1,2020
Molly Sandén,Swedish,7,Det Bästa Kanske Inte Hänt Än,1,2020
Måns Zelmerlöw,English,8,Better Now,1,2020
Jubël,English,9,Running Out Of Love,1,2020
Ana Diaz,Swedish,10,Bättre Sen,1,2020
Nea,English,1,Some Say,2,2020
Miss Li,Swedish,2,Lev Nu Dö Sen,2,2020
Smith & Thell,English,3,Hotel Walls,2,2020
Mando Diao,English,4,Long Long Way,2,2020
Avicii & Aloe Blacc,English,5,SOS,2,2020
Veronica Maggio,Swedish,6,Tillfälligheter,2,2020
Molly Sandén,Swedish,7,Det Bästa Kanske Inte Hänt Än,2,2020
Jubël,English,8,Running Out Of Love,2,2020
Magnus Uggla,Swedish,9,Det Går Bra Nu,2,2020
Ana Diaz,Swedish,10,Bättre Sen,2,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,3,2020
Nea,English,2,Some Say,3,2020
Smith & Thell,English,3,Hotel Walls,3,2020
Veronica Maggio,Swedish,4,Tillfälligheter,3,2020
Jubël,English,5,Running Out Of Love,3,2020
Måns Zelmerlöw,English,6,One,3,2020
Mando Diao,English,7,Long Long Way,3,2020
Molly Sandén,Swedish,8,Det Bästa Kanske Inte Hänt Än,3,2020
Danny Saucedo & Erik Segerstedt & Mattias Andréasson,Swedish,9,Hon Är Min,3,2020
Avicii & Aloe Blacc,English,10,SOS,3,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,4,2020
Molly Sandén,Swedish,2,Det Bästa Kanske Inte Hänt Än,4,2020
Smith & Thell,English,3,Hotel Walls,4,2020
Nea,English,4,Some Say,4,2020
Veronica Maggio,Swedish,5,Tillfälligheter,4,2020
Mando Diao,English,6,Long Long Way,4,2020
Molly Hammar,English,7,Shortcuts (I Can't Wait),4,2020
Jubël,English,8,Running Out Of Love,4,2020
Winona Oak,English,9,Let Me Know,4,2020
Avicii & Aloe Blacc,English,10,SOS,4,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,5,2020
Nea,English,2,Some Say,5,2020
Måns Zelmerlöw,English,3,One,5,2020
Smith & Thell,English,4,Hotel Walls,5,2020
Mando Diao,English,5,Long Long Way,5,2020
Jubël,English,6,Running Out Of Love,5,2020
Agnes,English,7,Nothing Can Compare,5,2020
Molly Sandén,Swedish,8,Det Bästa Kanske Inte Hänt Än,5,2020
Veronica Maggio,Swedish,9,Tillfälligheter,5,2020
Ana Diaz,Swedish,10,Bättre Sen,5,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,6,2020
Nea,English,2,Some Say,6,2020
Victor Leksell,Swedish,3,Svag,6,2020
Smith & Thell,English,4,Hotel Walls,6,2020
Mando Diao,English,5,Long Long Way,6,2020
Jubël,English,6,Running Out Of Love,6,2020
Måns Zelmerlöw,English,7,One,6,2020
Smith & Thell + Swedish Jam Factory,English,8,Forgive Me Friend,6,2020
Sonja Aldén,Swedish,9,Sluta Aldrig Gå,6,2020
Veronica Maggio,Swedish,10,Tillfälligheter,6,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,7,2020
Nea,English,2,Some Say,7,2020
Smith & Thell,English,3,Hotel Walls,7,2020
Victor Leksell,Swedish,4,Svag,7,2020
Mando Diao,English,5,Long Long Way,7,2020
Molly Sandén,Swedish,6,Det Bästa Kanske Inte Hänt Än,7,2020
Smith & Thell + Swedish Jam Factory,English,7,Forgive Me Friend,7,2020
Måns Zelmerlöw,English,8,One,7,2020
Anna Bergendahl,English,9,Ashes To Ashes,7,2020
Smith & Thell,English,10,Goliath,7,2020
Nea,English,1,Some Say,8,2020
Victor Leksell,Swedish,2,Svag,8,2020
Miss Li,Swedish,3,Lev Nu Dö Sen,8,2020
Smith & Thell,English,4,Goliath,8,2020
Måns Zelmerlöw,English,5,One,8,2020
Darin,Swedish,6,En Säng Av Rosor,8,2020
Agnes,English,7,Goodlife,8,2020
Mando Diao,English,8,Long Long Way,8,2020
Molly Sandén,Swedish,9,Det Bästa Kanske Inte Hänt Än,8,2020
Bo Kaspers Orkester,Swedish,10,Gud Ger Ingen Allt,8,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,9,2020
Nea,English,2,Some Say,9,2020
Victor Leksell,Swedish,3,Svag,9,2020
Smith & Thell,English,4,Goliath,9,2020
Paul Rey,English,5,Talking In My Sleep,9,2020
Darin,Swedish,6,En Säng Av Rosor,9,2020
Måns Zelmerlöw,English,7,One,9,2020
Jubël,English,8,Running Out Of Love,9,2020
Mando Diao,English,9,Long Long Way,9,2020
Victor Crone,English,10,Troubled Waters,9,2020
Dotter,English,1,Bulletproof,10,2020
Victor Leksell,Swedish,2,Svag,10,2020
Miss Li,Swedish,3,Lev Nu Dö Sen,10,2020
Hanna Ferm,English,4,Brave,10,2020
Anna Bergendahl,English,5,Kingdom Come,10,2020
Paul Rey,English,6,Talking In My Sleep,10,2020
Darin,Swedish,7,En Säng Av Rosor,10,2020
The Mamas,English,8,Move,10,2020
Robin Bengtsson,English,8,Take A Chance,10,2020
Victor Crone,English,10,Troubled Waters,10,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,11,2020
Dotter,English,2,Bulletproof,11,2020
Darin,Swedish,3,En Säng Av Rosor,11,2020
Hanna Ferm,English,4,Brave,11,2020
Victor Leksell,Swedish,5,Svag,11,2020
Anna Bergendahl,English,6,Kingdom Come,11,2020
The Mamas,English,6,Move,11,2020
Smith & Thell,English,8,Goliath,11,2020
Paul Rey,English,9,Talking In My Sleep,11,2020
Miss Li,Swedish,10,Komplicerad,11,2020
Miss Li,Swedish,1,Lev Nu Dö Sen,12,2020
Dotter,English,2,Bulletproof,12,2020
The Mamas,English,3,Move,12,2020
Victor Leksell,Swedish,4,Svag,12,2020
Smith & Thell,English,5,Goliath,12,2020
Miss Li,Swedish,6,Komplicerad,12,2020
Hanna Ferm,English,7,Brave,12,2020
Anna Bergendahl,English,7,Kingdom Come,12,2020
Nea,English,9,Some Say,12,2020
Robin Bengtsson,English,10,Take A Chance,12,2020
The Mamas,English,1,Move,13,2020
Darin,Swedish,2,En Säng Av Rosor,13,2020
Dotter,English,3,Bulletproof,13,2020
Miss Li,Swedish,4,Komplicerad,13,2020
Anna Bergendahl,English,5,Kingdom Come,13,2020
Victor Leksell,Swedish,6,Svag,13,2020
Hanna Ferm,English,7,Brave,13,2020
Smith & Thell,English,8,Goliath,13,2020
Miriam Bryant,Swedish,9,Nån Av Oss,13,2020
Nea,English,10,Some Say,13,2020
Hanna Ferm,English,1,Brave,14,2020
Smith & Thell,English,2,Goliath,14,2020
Anna Bergendahl,English,3,Kingdom Come,14,2020
Dotter,English,3,Bulletproof,14,2020
Victor Leksell,Swedish,5,Svag,14,2020
Darin,Swedish,6,En Säng Av Rosor,14,2020
Nea,English,7,Some Say,14,2020
Miss Li,Swedish,8,Komplicerad,14,2020
Robin Bengtsson,English,9,Take A Chance,14,2020
The Mamas,English,10,Move,14,2020
Dotter,English,1,Bulletproof,15,2020
Darin,Swedish,2,En Säng Av Rosor,15,2020
Anna Bergendahl,English,3,Kingdom Come,15,2020
Hanna Ferm,English,4,Brave,15,2020
Victor Leksell,Swedish,5,Svag,15,2020
Håkan Hellström,Swedish,6,Tillsammans I Mörker,15,2020
The Mamas,English,7,Move,15,2020
Miss Li,Swedish,8,Komplicerad,15,2020
Smith & Thell,English,9,Goliath,15,2020
Robin Bengtsson,English,10,Take A Chance,15,2020
Dotter,English,1,Bulletproof,16,2020
Darin,Swedish,2,En Säng Av Rosor,16,2020
Hanna Ferm,English,3,Brave,16,2020
Smith & Thell,English,4,Goliath,16,2020
Victor Leksell,Swedish,5,Svag,16,2020
The Mamas,English,6,Move,16,2020
Miss Li,Swedish,7,Komplicerad,16,2020
Robin Bengtsson,English,8,Take A Chance,16,2020
Anna Bergendahl,English,9,Kingdom Come,16,2020
Håkan Hellström,Swedish,10,Tillsammans I Mörker,16,2020
Darin,Swedish,1,En Säng Av Rosor,17,2020
Dotter,English,2,Bulletproof,17,2020
Victor Leksell,Swedish,3,Svag,17,2020
The Mamas,English,4,Move,17,2020
Miss Li,Swedish,5,Komplicerad,17,2020
Hanna Ferm,English,6,Brave,17,2020
Anna Bergendahl,English,7,Kingdom Come,17,2020
Håkan Hellström,Swedish,8,Tillsammans I Mörker,17,2020
Smith & Thell,English,9,Goliath,17,2020
Robin Bengtsson,English,10,Take A Chance,17,2020
Victor Leksell,Swedish,1,Svag,18,2020
Darin,Swedish,2,En Säng Av Rosor,18,2020
Dotter,English,3,Bulletproof,18,2020
Smith & Thell,English,4,Goliath,18,2020
Miss Li,Swedish,5,Komplicerad,18,2020
Laleh,Swedish,6,Det Kommer Bli Bra,18,2020
Hanna Ferm,English,7,Brave,18,2020
Miriam Bryant,Swedish,8,Nån Av Oss,18,2020
Kygo with Avicii & Sandro Cavazza,English,9,Forever Yours,18,2020
Håkan Hellström,Swedish,10,Tillsammans I Mörker,18,2020
Dotter,English,1,Bulletproof,19,2020
Darin,Swedish,2,En Säng Av Rosor,19,2020
Victor Leksell,Swedish,3,Svag,19,2020
Smith & Thell,English,4,Goliath,19,2020
Laleh,Swedish,5,Det Kommer Bli Bra,19,2020
Miss Li,Swedish,6,Komplicerad,19,2020
Miriam Bryant,Swedish,7,Nån Av Oss,19,2020
The Mamas,English,8,Move,19,2020
Nea,English,9,Some Say,19,2020
Anna Bergendahl,English,10,Kingdom Come,19,2020
Smith & Thell,English,1,Goliath,20,2020
Victor Leksell,Swedish,2,Svag,20,2020
Dotter,English,3,Bulletproof,20,2020
Darin,Swedish,4,En Säng Av Rosor,20,2020
Laleh,Swedish,5,Det Kommer Bli Bra,20,2020
Miss Li,Swedish,6,Komplicerad,20,2020
The Mamas,English,7,Move,20,2020
Kygo with Avicii & Sandro Cavazza,English,8,Forever Yours,20,2020
Miriam Bryant,Swedish,9,Nån Av Oss,20,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,20,2020
Victor Leksell,Swedish,1,Svag,21,2020
Laleh,Swedish,2,Det Kommer Bli Bra,21,2020
Darin,Swedish,3,En Säng Av Rosor,21,2020
Miss Li,Swedish,4,Komplicerad,21,2020
Smith & Thell,English,5,Goliath,21,2020
Dotter,English,6,Bulletproof,21,2020
Miriam Bryant,Swedish,7,Nån Av Oss,21,2020
Jubël,English,8,Someone,21,2020
Miss Li,Swedish,9,Lev Nu Dö Sen,21,2020
Mando Diao,Swedish,10,Själens Skrubbsår,21,2020
Miss Li,Swedish,1,Komplicerad,22,2020
Victor Leksell,Swedish,2,Svag,22,2020
Darin,Swedish,3,En Säng Av Rosor,22,2020
Smith & Thell,English,4,Goliath,22,2020
Laleh,Swedish,5,Det Kommer Bli Bra,22,2020
Jubël,English,6,Someone,22,2020
Miriam Bryant,Swedish,7,Nån Av Oss,22,2020
The Mamas,English,8,Move,22,2020
Miss Li,Swedish,9,Lev Nu Dö Sen,22,2020
Dotter,English,10,Bulletproof,22,2020
Miss Li,Swedish,1,Komplicerad,23,2020
Victor Leksell,Swedish,2,Svag,23,2020
Darin,Swedish,3,En Säng Av Rosor,23,2020
Smith & Thell,English,4,Goliath,23,2020
Laleh,Swedish,5,Det Kommer Bli Bra,23,2020
Jubël,English,6,Someone,23,2020
Hanna Ferm,English,7,Brave,23,2020
Miss Li,Swedish,8,Lev Nu Dö Sen,23,2020
Miriam Bryant,Swedish,9,Nån Av Oss,23,2020
Dotter,English,10,Bulletproof,23,2020
Victor Leksell,Swedish,1,Svag,24,2020
Darin,Swedish,2,En Säng Av Rosor,24,2020
Miss Li,Swedish,3,Komplicerad,24,2020
Laleh,Swedish,4,Det Kommer Bli Bra,24,2020
Miss Li,Swedish,5,Lev Nu Dö Sen,24,2020
Jubël,English,6,Someone,24,2020
Smith & Thell,English,7,Goliath,24,2020
Kygo with Avicii & Sandro Cavazza,Swedish,8,Forever Yours,24,2020
Molly Sandén & Victor Leksell & Joakim Berg,Swedish,9,Sverige,24,2020
Miriam Bryant,Swedish,10,Nån Av Oss,24,2020
Victor Leksell,Swedish,1,Svag,25,2020
Darin,Swedish,2,En Säng Av Rosor,25,2020
Miss Li,Swedish,3,Komplicerad,25,2020
Laleh,Swedish,4,Det Kommer Bli Bra,25,2020
Miss Li,Swedish,5,Lev Nu Dö Sen,25,2020
Smith & Thell,English,6,Goliath,25,2020
Jubël,English,7,Someone,25,2020
Dotter,English,8,Bulletproof,25,2020
Mando Diao,Swedish,9,Själens Skrubbsår,25,2020
Kygo with Avicii & Sandro Cavazza,English,10,Forever Yours,25,2020
Victor Leksell,Swedish,1,Svag,26,2020
Darin,Swedish,2,En Säng Av Rosor,26,2020
Miss Li,Swedish,3,Komplicerad,26,2020
Laleh,Swedish,4,Det Kommer Bli Bra,26,2020
Smith & Thell,English,5,Goliath,26,2020
Miss Li,Swedish,6,Lev Nu Dö Sen,26,2020
Jubël,English,7,Someone,26,2020
Mando Diao,Swedish,8,Själens Skrubbsår,26,2020
Miriam Bryant,Swedish,9,Nån Av Oss,26,2020
Jill Johnson & Robin Stjernberg,English,10,Miles Of Blue,26,2020
Victor Leksell,Swedish,1,Svag,27,2020
Darin,Swedish,2,En Säng Av Rosor,27,2020
Miss Li,Swedish,3,Komplicerad,27,2020
Smith & Thell,English,4,Goliath,27,2020
Laleh,Swedish,5,Det Kommer Bli Bra,27,2020
Miss Li,Swedish,6,Lev Nu Dö Sen,27,2020
Jubël,English,7,Someone,27,2020
Jill Johnson & Robin Stjernberg,English,8,Miles Of Blue,27,2020
Albin Lee Meldau,Swedish,9,Tårar Av Guld,27,2020
Miriam Bryant,Swedish,10,Nån Av Oss,27,2020
Darin,Swedish,1,En Säng Av Rosor,28,2020
Victor Leksell,Swedish,2,Svag,28,2020
Laleh,Swedish,3,Det Kommer Bli Bra,28,2020
Miss Li,Swedish,4,Komplicerad,28,2020
Smith & Thell,English,5,Goliath,28,2020
Jubël,English,6,Someone,28,2020
Måns Zelmerlöw,English,7,On My Way,28,2020
Miss Li,Swedish,8,Lev Nu Dö Sen,28,2020
Miriam Bryant,Swedish,9,Nån Av Oss,28,2020
Miss Li,Swedish,10,Starkare,28,2020
Victor Leksell,Swedish,1,Svag,29,2020
Laleh,Swedish,2,Det Kommer Bli Bra,29,2020
Darin,Swedish,3,En Säng Av Rosor,29,2020
Miss Li,Swedish,4,Komplicerad,29,2020
Smith & Thell,English,5,Goliath,29,2020
Jubël,English,6,Someone,29,2020
Jill Johnson & Robin Stjernberg,English,7,Miles Of Blue,29,2020
Kygo with Avicii & Sandro Cavazza,English,8,Forever Yours,29,2020
Miriam Bryant,Swedish,9,Nån Av Oss,29,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,29,2020
Darin,Swedish,1,En Säng Av Rosor,30,2020
Victor Leksell,Swedish,2,Svag,30,2020
Laleh,Swedish,3,Det Kommer Bli Bra,30,2020
Miss Li,Swedish,4,Komplicerad,30,2020
Smith & Thell,English,5,Goliath,30,2020
Jubël,English,6,Someone,30,2020
Miriam Bryant,Swedish,7,Nån Av Oss,30,2020
Jill Johnson & Robin Stjernberg,English,8,Miles Of Blue,30,2020
Kygo with Avicii & Sandro Cavazza,Swedish,9,Forever Yours,30,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,30,2020
Victor Leksell,Swedish,1,Svag,31,2020
Darin,Swedish,2,En Säng Av Rosor,31,2020
Miss Li,Swedish,3,Komplicerad,31,2020
Laleh,Swedish,4,Det Kommer Bli Bra,31,2020
Smith & Thell,English,5,Goliath,31,2020
Miriam Bryant,Swedish,6,Nån Av Oss,31,2020
Jubël,English,7,Someone,31,2020
Miriam Bryant,Swedish,8,Passa Dig,31,2020
Will Ferrell & My Marianne,English,9,Husavik (My Hometown),31,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,31,2020
Victor Leksell,Swedish,1,Svag,32,2020
Darin,Swedish,2,En Säng Av Rosor,32,2020
Miss Li,Swedish,3,Komplicerad,32,2020
Laleh,Swedish,4,Det Kommer Bli Bra,32,2020
Jubël,English,5,Someone,32,2020
Miss Li,Swedish,6,Lev Nu Dö Sen,32,2020
Smith & Thell,English,7,Goliath,32,2020
Will Ferrell & My Marianne,English,8,Husavik (My Hometown),32,2020
Miriam Bryant,Swedish,9,Nån Av Oss,32,2020
Sandro Cavazza & Brother Leo,English,10,Sad Child,32,2020
Victor Leksell,Swedish,1,Svag,33,2020
Darin,Swedish,2,En Säng Av Rosor,33,2020
Miss Li,Swedish,3,Komplicerad,33,2020
Laleh,Swedish,4,Det Kommer Bli Bra,33,2020
Miss Li,Swedish,5,Lev Nu Dö Sen,33,2020
Smith & Thell,English,6,Goliath,33,2020
Jill Johnson & Robin Stjernberg,English,7,Miles Of Blue,33,2020
Jubël,English,8,Someone,33,2020
Miriam Bryant,Swedish,9,Nån Av Oss,33,2020
Laleh,Swedish,10,Vatten,33,2020
Victor Leksell,Swedish,1,Svag,34,2020
Darin,Swedish,2,En Säng Av Rosor,34,2020
Miss Li,Swedish,3,Lev Nu Dö Sen,34,2020
Laleh,Swedish,4,Det Kommer Bli Bra,34,2020
Miss Li,Swedish,5,Komplicerad,34,2020
Jill Johnson & Robin Stjernberg,English,6,Miles Of Blue,34,2020
Jubël,English,7,Someone,34,2020
Smith & Thell,English,8,Goliath,34,2020
Miriam Bryant,Swedish,9,Passa Dig,34,2020
Miriam Bryant,Swedish,10,Nån Av Oss,34,2020
Victor Leksell,Swedish,1,Svag,35,2020
Darin,Swedish,2,En Säng Av Rosor,35,2020
Laleh,Swedish,3,Det Kommer Bli Bra,35,2020
Miss Li,Swedish,4,Komplicerad,35,2020
Jubël,English,5,Someone,35,2020
Jill Johnson & Robin Stjernberg,English,6,Miles Of Blue,35,2020
Smith & Thell,English,7,Goliath,35,2020
Smith & Thell,English,8,Year Of The Young,35,2020
Sandro Cavazza & Brother Leo,English,9,Sad Child,35,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,35,2020
Victor Leksell,Swedish,1,Svag,36,2020
Laleh,Swedish,2,Det Kommer Bli Bra,36,2020
Miss Li,Swedish,3,Komplicerad,36,2020
Darin,Swedish,4,En Säng Av Rosor,36,2020
Jubël,English,5,Someone,36,2020
Miss Li,Swedish,6,Lev Nu Dö Sen,36,2020
Jill Johnson & Robin Stjernberg,English,7,Miles Of Blue,36,2020
Smith & Thell,English,8,Year Of The Young,36,2020
Smith & Thell,English,9,Goliath,36,2020
Miriam Bryant,Swedish,10,Nån Av Oss,36,2020
Victor Leksell,Swedish,1,Svag,37,2020
Laleh,Swedish,2,Det Kommer Bli Bra,37,2020
Darin,Swedish,3,En Säng Av Rosor,37,2020
Miss Li,Swedish,4,Komplicerad,37,2020
Smith & Thell,English,5,Year Of The Young,37,2020
Jill Johnson & Robin Stjernberg,English,6,Miles Of Blue,37,2020
Carola & Zara Larsson,Swedish,7,Säg Mig Var Du Står,37,2020
Agnes,English,7,Fingers Crossed,37,2020
Anna Bergendahl,English,9,Thelma And Louise,37,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,37,2020
Victor Leksell,Swedish,1,Svag,38,2020
Darin,Swedish,2,En Säng Av Rosor,38,2020
Laleh,Swedish,3,Det Kommer Bli Bra,38,2020
Smith & Thell,English,4,Year Of The Young,38,2020
Miss Li,Swedish,5,Komplicerad,38,2020
Agnes,English,6,Fingers Crossed,38,2020
Carola & Zara Larsson,Swedish,7,Säg Mig Var Du Står,38,2020
Jubël,English,8,Someone,38,2020
Lena Philipsson,Swedish,9,En Stilla Depression,38,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,38,2020
Victor Leksell,Swedish,1,Svag,39,2020
Laleh,Swedish,2,Det Kommer Bli Bra,39,2020
Darin,Swedish,3,En Säng Av Rosor,39,2020
Miss Li,Swedish,4,Komplicerad,39,2020
Miriam Bryant,Swedish,5,Passa Dig,39,2020
Miss Li,Swedish,6,Lev Nu Dö Sen,39,2020
Carola & Zara Larsson,Swedish,7,Säg Mig Var Du Står,39,2020
Agnes,English,8,Fingers Crossed,39,2020
Jill Johnson & Robin Stjernberg,English,9,Miles Of Blue,39,2020
Smith & Thell,English,10,Year Of The Young,39,2020
Victor Leksell,Swedish,1,Svag,40,2020
Darin,Swedish,2,En Säng Av Rosor,40,2020
Laleh,Swedish,3,Det Kommer Bli Bra,40,2020
Smith & Thell,English,4,Year Of The Young,40,2020
Miss Li,Swedish,5,Komplicerad,40,2020
Carola & Zara Larsson,Swedish,6,Säg Mig Var Du Står,40,2020
Agnes,English,7,Fingers Crossed,40,2020
Miriam Bryant,Swedish,8,Passa Dig,40,2020
Miss Li,Swedish,9,Lev Nu Dö Sen,40,2020
Sandro Cavazza & Brother Leo,English,10,Sad Child,40,2020
Victor Leksell,Swedish,1,Svag,41,2020
Laleh,Swedish,2,Det Kommer Bli Bra,41,2020
Agnes,English,3,Fingers Crossed,41,2020
Smith & Thell,English,4,Year Of The Young,41,2020
Carola & Zara Larsson,Swedish,5,Säg Mig Var Du Står,41,2020
Miss Li,Swedish,6,Komplicerad,41,2020
Anna Bergendahl,English,7,Thelma And Louise,41,2020
Miriam Bryant,Swedish,8,Passa Dig,41,2020
Darin,Swedish,9,En Säng Av Rosor,41,2020
Sandro Cavazza & Brother Leo,English,10,Sad Child,41,2020
Victor Leksell,Swedish,1,Svag,42,2020
Carola & Zara Larsson,Swedish,2,Säg Mig Var Du Står,42,2020
Laleh,Swedish,3,Det Kommer Bli Bra,42,2020
Miss Li,Swedish,4,Komplicerad,42,2020
Agnes,English,5,Fingers Crossed,42,2020
Anna Bergendahl,English,6,Thelma And Louise,42,2020
Smith & Thell,English,7,Year Of The Young,42,2020
Miriam Bryant,Swedish,8,Passa Dig,42,2020
Darin,Swedish,9,En Säng Av Rosor,42,2020
Gustaf & Viktor Norén,English,10,Walk With You,42,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,43,2020
Laleh,Swedish,2,Det Kommer Bli Bra,43,2020
Victor Leksell,Swedish,3,Svag,43,2020
Agnes,English,4,Fingers Crossed,43,2020
Anna Bergendahl,English,5,Thelma And Louise,43,2020
Miss Li,Swedish,6,Komplicerad,43,2020
Smith & Thell,English,7,Year Of The Young,43,2020
Darin,Swedish,8,En Säng Av Rosor,43,2020
Miss Li,Swedish,9,Lev Nu Dö Sen,43,2020
Miriam Bryant,Swedish,10,Passa Dig,43,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,44,2020
Laleh,Swedish,2,Det Kommer Bli Bra,44,2020
Victor Leksell,Swedish,3,Svag,44,2020
Agnes,English,4,Fingers Crossed,44,2020
Miss Li,Swedish,5,Komplicerad,44,2020
Anna Bergendahl,English,6,Thelma And Louise,44,2020
Smith & Thell,English,7,Year Of The Young,44,2020
Darin,Swedish,8,En Säng Av Rosor,44,2020
Miriam Bryant,Swedish,9,Passa Dig,44,2020
Miss Li,Swedish,10,Lev Nu Dö Sen,44,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,45,2020
Victor Leksell,Swedish,2,Svag,45,2020
Benjamin Ingrosso,Swedish,3,Långsamt Farväl,45,2020
Laleh,Swedish,4,Det Kommer Bli Bra,45,2020
Agnes,English,5,Fingers Crossed,45,2020
Smith & Thell,English,6,Year Of The Young,45,2020
Miss Li,Swedish,7,Komplicerad,45,2020
Darin,Swedish,8,En Säng Av Rosor,45,2020
Miriam Bryant,Swedish,9,Passa Dig,45,2020
Frida Öhrn,English,10,Fading Like A Flower,45,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,46,2020
Benjamin Ingrosso,Swedish,2,Långsamt Farväl,46,2020
Agnes,English,3,Fingers Crossed,46,2020
Victor Leksell,Swedish,4,Svag,46,2020
Smith & Thell,English,5,Year Of The Young,46,2020
Laleh,Swedish,6,Det Kommer Bli Bra,46,2020
Anna Bergendahl,English,7,Thelma And Louise,46,2020
Miss Li,Swedish,8,Komplicerad,46,2020
Albin Johnsén & lovad,Swedish,9,Vi Gjorde Vårt Bästa,46,2020
Frida Öhrn,English,10,Fading Like A Flower,46,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,47,2020
Agnes,English,2,Fingers Crossed,47,2020
Benjamin Ingrosso,Swedish,3,Långsamt Farväl,47,2020
Victor Leksell,Swedish,4,Svag,47,2020
Topic & A7S,English,5,Breaking Me,47,2020
Smith & Thell,English,6,Year Of The Young,47,2020
Anna Bergendahl,English,7,Thelma And Louise,47,2020
Laleh,Swedish,8,Det Kommer Bli Bra,47,2020
Darin,Swedish,9,En Säng Av Rosor,47,2020
Viktor Olsson,English,10,Evergreen,47,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,48,2020
Agnes,English,2,Fingers Crossed,48,2020
Benjamin Ingrosso,Swedish,3,Långsamt Farväl,48,2020
Victor Leksell,Swedish,4,Svag,48,2020
Smith & Thell,English,5,Year Of The Young,48,2020
Topic & A7S,English,6,Breaking Me,48,2020
Darin,Swedish,7,En Säng Av Rosor,48,2020
Laleh,Swedish,8,Det Kommer Bli Bra,48,2020
Anna Bergendahl,English,9,Thelma And Louise,48,2020
Frida Öhrn,English,10,Fading Like A Flower,48,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,49,2020
Victor Leksell,Swedish,2,Svag,49,2020
Agnes,English,3,Fingers Crossed,49,2020
Benjamin Ingrosso,Swedish,4,Långsamt Farväl,49,2020
Darin,Swedish,5,En Säng Av Rosor,49,2020
Miss Li,Swedish,6,Komplicerad,49,2020
Benjamin Ingrosso,Swedish,7,Judy Min Vän,49,2020
Laleh,Swedish,8,Det Kommer Bli Bra,49,2020
Frida Öhrn,English,9,Fading Like A Flower,49,2020
Topic & A7S,English,10,Breaking Me,49,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,50,2020
Agnes,English,2,Fingers Crossed,50,2020
Benjamin Ingrosso,Swedish,3,Långsamt Farväl,50,2020
Victor Leksell,Swedish,4,Svag,50,2020
Benjamin Ingrosso,Swedish,5,Judy Min Vän,50,2020
Newkid,Swedish,6,Starkare,50,2020
Topic & A7S,English,7,Breaking Me,50,2020
Miss Li,Swedish,8,Komplicerad,50,2020
Darin,Swedish,9,En Säng Av Rosor,50,2020
