position,artist,title,year,week,language
10,My Marianne & Jonathan Johansson,"Come Whatever, Come What May",2020,50,English
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,51,Swedish
2,Agnes,Fingers Crossed,2020,51,English
3,Newkid,Starkare,2020,51,Swedish
4,Benjamin Ingrosso,Långsamt Farväl,2020,51,Swedish
5,Victor Leksell,Svag,2020,51,Swedish
6,Darin,En Säng Av Rosor,2020,51,Swedish
7,My Marianne & Jonathan Johansson,"Come Whatever, Come What May",2020,51,English
8,Smith & Thell,Year Of The Young,2020,51,English
9,Benjamin Ingrosso,Judy Min Vän,2020,51,Swedish
10,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2020,51,Swedish
1,Agnes,Fingers Crossed,2020,52,English
2,Carola & Zara Larsson,Säg Mig Var Du Står,2020,52,Swedish
3,Newkid,Starkare,2020,52,Swedish
4,Benjamin Ingrosso,Långsamt Farväl,2020,52,Swedish
5,Victor Leksell,Svag,2020,52,Swedish
6,My Marianne & Jonathan Johansson,"Come Whatever, Come What May",2020,52,English
7,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2020,52,Swedish
8,Darin,En Säng Av Rosor,2020,52,Swedish
9,Arvingarna,När Snön Faller Ner,2020,52,Swedish
10,Laleh,Vinterland,2020,52,Swedish
1,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,1,Swedish
2,My Marianne & Jonathan Johansson,"Come Whatever, Come What May",2021,1,English
3,Laleh,Vinterland,2021,1,Swedish
4,Newkid,Starkare,2021,1,Swedish
5,Victor Leksell,Svag,2021,1,Swedish
6,Agnes,Fingers Crossed,2021,1,English
7,Benjamin Ingrosso,Långsamt Farväl,2021,1,Swedish
8,Carola & Zara Larsson,Säg Mig Var Du Står,2021,1,Swedish
9,Smith & Thell,Year Of The Young,2021,1,English
10,Miriam Bryant,Passa Dig,2021,1,Swedish
1,Agnes,Fingers Crossed,2021,2,English
2,Victor Leksell,Svag,2021,2,Swedish
3,Carola & Zara Larsson,Säg Mig Var Du Står,2021,2,Swedish
4,Newkid,Starkare,2021,2,Swedish
5,Darin,En Säng Av Rosor,2021,2,Swedish
6,Benjamin Ingrosso,Långsamt Farväl,2021,2,Swedish
7,Newkid,Du Måste Finnas,2021,2,Swedish
8,Smith & Thell,Year Of The Young,2021,2,English
9,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,2,Swedish
10,Miss Li,Komplicerad,2021,2,Swedish
1,Agnes,Fingers Crossed,2021,3,English
2,Carola & Zara Larsson,Säg Mig Var Du Står,2021,3,Swedish
3,Victor Leksell,Svag,2021,3,Swedish
4,Newkid,Du Måste Finnas,2021,3,Swedish
5,Benjamin Ingrosso,Långsamt Farväl,2021,3,Swedish
6,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,3,Swedish
7,Darin,En Säng Av Rosor,2021,3,Swedish
8,Smith & Thell,Year Of The Young,2021,3,English
9,Newkid,Starkare,2021,3,Swedish
10,Miss Li,Komplicerad,2021,3,Swedish
1,Agnes,Fingers Crossed,2021,4,English
2,Newkid,Du Måste Finnas,2021,4,Swedish
3,Victor Leksell,Svag,2021,4,Swedish
4,Carola & Zara Larsson,Säg Mig Var Du Står,2021,4,Swedish
5,Newkid,Starkare,2021,4,Swedish
6,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,4,Swedish
7,Per Gessle & Helena Josefsson,Ömhet,2021,4,Swedish
8,Benjamin Ingrosso,Långsamt Farväl,2021,4,Swedish
9,Darin,En Säng Av Rosor,2021,4,Swedish
10,Sandro Cavazza,Lean On Me,2021,4,English
1,Newkid,Du Måste Finnas,2021,5,Swedish
2,Benjamin Ingrosso,Långsamt Farväl,2021,5,Swedish
3,Carola & Zara Larsson,Säg Mig Var Du Står,2021,5,Swedish
4,Agnes,Fingers Crossed,2021,5,English
5,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,5,Swedish
6,Victor Leksell,Svag,2021,5,Swedish
7,Darin,En Säng Av Rosor,2021,5,Swedish
8,Newkid,Starkare,2021,5,Swedish
9,Sandro Cavazza,Lean On Me,2021,5,English
10,Frida Öhrn,Fading Like A Flower,2021,5,English
1,Newkid,Du Måste Finnas,2021,6,Swedish
2,Agnes,Fingers Crossed,2021,6,English
3,Newkid,Starkare,2021,6,Swedish
4,Carola & Zara Larsson,Säg Mig Var Du Står,2021,6,Swedish
5,Benjamin Ingrosso,Långsamt Farväl,2021,6,Swedish
6,Victor Leksell,Svag,2021,6,Swedish
7,Sandro Cavazza,Lean On Me,2021,6,English
8,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,6,Swedish
9,Miss Li,Förlåt,2021,6,Swedish
10,Darin,En Säng Av Rosor,2021,6,Swedish
1,Newkid,Du Måste Finnas,2021,7,Swedish
2,Agnes,Fingers Crossed,2021,7,English
3,Carola & Zara Larsson,Säg Mig Var Du Står,2021,7,Swedish
4,Miss Li,Förlåt,2021,7,Swedish
5,Newkid,Starkare,2021,7,Swedish
6,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,7,Swedish
7,Victor Leksell,Svag,2021,7,Swedish
8,Sandro Cavazza,Lean On Me,2021,7,English
9,Smith & Thell,Radioactive Rain,2021,7,English
10,Smith & Thell,Year Of The Young,2021,7,English
1,Newkid,Du Måste Finnas,2021,8,Swedish
2,Agnes,Fingers Crossed,2021,8,English
3,Carola & Zara Larsson,Säg Mig Var Du Står,2021,8,Swedish
4,Newkid,Starkare,2021,8,Swedish
5,Sandro Cavazza,Lean On Me,2021,8,English
6,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,8,Swedish
7,Miss Li,Förlåt,2021,8,Swedish
8,Victor Leksell,Svag,2021,8,Swedish
9,Sven-Ingvars,Röda Trådens Slut,2021,8,Swedish
10,Lena Philipsson,Lära Så Länge Man Lever,2021,8,Swedish
1,Carola & Zara Larsson,Säg Mig Var Du Står,2021,9,Swedish
2,Victor Leksell,Svag,2021,9,Swedish
3,Newkid,Du Måste Finnas,2021,9,Swedish
4,Newkid,Starkare,2021,9,Swedish
5,Agnes,Fingers Crossed,2021,9,English
6,Sandro Cavazza,Lean On Me,2021,9,English
7,Smith & Thell,Radioactive Rain,2021,9,English
8,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,9,Swedish
9,Miss Li,Förlåt,2021,9,Swedish
10,Eva Rydberg & Ewa Roos,Rena Rama Ding Dong,2021,9,Swedish
1,Newkid,Du Måste Finnas,2021,10,Swedish
2,Carola & Zara Larsson,Säg Mig Var Du Står,2021,10,Swedish
3,Newkid,Starkare,2021,10,Swedish
4,Agnes,Fingers Crossed,2021,10,English
5,Sandro Cavazza,Lean On Me,2021,10,English
6,Miss Li,Förlåt,2021,10,Swedish
7,Jubël,Weekend Vibe,2021,10,English
8,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,10,Swedish
9,Victor Leksell,Svag,2021,10,Swedish
10,Sven-Ingvars,Röda Trådens Slut,2021,10,Swedish
1,Tusse,Voices,2021,11,English
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,11,Swedish
3,Newkid,Du Måste Finnas,2021,11,Swedish
4,Dotter,Little Tot,2021,11,English
5,Newkid,Starkare,2021,11,Swedish
6,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,11,Swedish
7,Sandro Cavazza,Lean On Me,2021,11,English
8,Miss Li,Förlåt,2021,11,Swedish
9,Agnes,Fingers Crossed,2021,11,English
10,Alvaro Estrella,Bailá Bailá,2021,11,English
1,Tusse,Voices,2021,12,English
2,Eric Saade,Every Minute,2021,12,English
3,Newkid,Du Måste Finnas,2021,12,Swedish
4,Dotter,Little Tot,2021,12,English
5,The Mamas,In The Middle,2021,12,English
6,Miriam Bryant & Victor Leksell,tystnar i luren,2021,12,Swedish
7,Danny Saucedo,Dandi Dansa,2021,12,Swedish
8,Newkid,Starkare,2021,12,Swedish
9,Zara Larsson,Look What You've Done,2021,12,English
10,Sandro Cavazza,Lean On Me,2021,12,English
1,Tusse,Voices,2021,13,English
2,Eric Saade,Every Minute,2021,13,English
3,Dotter,Little Tot,2021,13,English
4,Clara Klingenström,Behöver Inte Dig Idag,2021,13,Swedish
5,Victor Leksell,Svag,2021,13,Swedish
6,Miriam Bryant & Victor Leksell,tystnar i luren,2021,13,Swedish
7,Danny Saucedo,Dandi Dansa,2021,13,Swedish
8,The Mamas,In The Middle,2021,13,English
9,Newkid,Starkare,2021,13,Swedish
10,Newkid,Du Måste Finnas,2021,13,Swedish
1,Tusse,Voices,2021,14,English
2,Clara Klingenström,Behöver Inte Dig Idag,2021,14,Swedish
3,Eric Saade,Every Minute,2021,14,English
4,Miriam Bryant & Victor Leksell,tystnar i luren,2021,14,Swedish
5,Dotter,Little Tot,2021,14,English
6,Victor Leksell,Svag,2021,14,Swedish
7,Newkid,Starkare,2021,14,Swedish
8,Newkid,Du Måste Finnas,2021,14,Swedish
9,Zara Larsson,Look What You've Done,2021,14,English
10,The Mamas,In The Middle,2021,14,English
1,Clara Klingenström,Behöver Inte Dig Idag,2021,15,Swedish
2,Tusse,Voices,2021,15,English
3,Newkid,Du Måste Finnas,2021,15,Swedish
4,Miriam Bryant & Victor Leksell,tystnar i luren,2021,15,Swedish
5,Newkid,Starkare,2021,15,Swedish
6,The Mamas,In The Middle,2021,15,English
7,Eric Saade,Every Minute,2021,15,English
8,Victor Leksell,Svag,2021,15,Swedish
9,Zara Larsson,Look What You've Done,2021,15,English
10,Dotter,Little Tot,2021,15,English
1,Clara Klingenström,Behöver Inte Dig Idag,2021,16,Swedish
2,Tusse,Voices,2021,16,English
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,16,Swedish
4,Molly Sandén,Nån Annan Nu,2021,16,Swedish
5,Dotter,Little Tot,2021,16,English
6,Eric Saade,Every Minute,2021,16,English
7,Newkid,Du Måste Finnas,2021,16,Swedish
8,Newkid,Starkare,2021,16,Swedish
9,Zara Larsson,Look What You've Done,2021,16,English
10,Sandro Cavazza,Lean On Me,2021,16,English
1,Clara Klingenström,Behöver Inte Dig Idag,2021,17,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,17,Swedish
3,Tusse,Voices,2021,17,English
4,Newkid,Du Måste Finnas,2021,17,Swedish
5,Molly Sandén,Nån Annan Nu,2021,17,Swedish
6,Dotter,Little Tot,2021,17,English
7,Zara Larsson,Look What You've Done,2021,17,English
8,Eric Saade,Every Minute,2021,17,English
9,Newkid,Starkare,2021,17,Swedish
10,Miss Li,Förlåt,2021,17,Swedish
1,Clara Klingenström,Behöver Inte Dig Idag,2021,18,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,18,Swedish
3,Molly Sandén,Nån Annan Nu,2021,18,Swedish
4,Tusse,Voices,2021,18,English
5,Newkid,Du Måste Finnas,2021,18,Swedish
6,Newkid,Starkare,2021,18,Swedish
7,Zara Larsson,Look What You've Done,2021,18,English
8,Sandro Cavazza,Lean On Me,2021,18,English
9,Will Ferrell & My Marianne,Husavik (My Hometown),2021,18,English
10,Victor Leksell,Svag,2021,18,Swedish
1,Clara Klingenström,Behöver Inte Dig Idag,2021,19,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,19,Swedish
3,Molly Sandén,Nån Annan Nu,2021,19,Swedish
4,Tusse,Voices,2021,19,English
5,Zara Larsson,Look What You've Done,2021,19,English
6,Newkid,Du Måste Finnas,2021,19,Swedish
7,Will Ferrell & My Marianne,Husavik (My Hometown),2021,19,English
8,Benjamin Ingrosso,Allt Det Vackra,2021,19,Swedish
9,Newkid,Starkare,2021,19,Swedish
10,Sandro Cavazza,Lean On Me,2021,19,English
1,Clara Klingenström,Behöver Inte Dig Idag,2021,20,Swedish
2,Molly Sandén,Nån Annan Nu,2021,20,Swedish
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,20,Swedish
4,Tusse,Voices,2021,20,English
5,Benjamin Ingrosso,Allt Det Vackra,2021,20,Swedish
6,Newkid,Du Måste Finnas,2021,20,Swedish
7,Zara Larsson,Look What You've Done,2021,20,English
8,Newkid,Starkare,2021,20,Swedish
9,Albin Lee Meldau,Josefin,2021,20,Swedish
10,Sandro Cavazza,Lean On Me,2021,20,English
1,Clara Klingenström,Behöver Inte Dig Idag,2021,21,Swedish
2,Molly Sandén,Nån Annan Nu,2021,21,Swedish
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,21,Swedish
4,Newkid,Du Måste Finnas,2021,21,Swedish
5,Benjamin Ingrosso,Allt Det Vackra,2021,21,Swedish
6,Tusse,Voices,2021,21,English
7,Newkid,Starkare,2021,21,Swedish
8,Zara Larsson,Look What You've Done,2021,21,English
9,Hanna Ferm,För Evigt,2021,21,Swedish
10,Sandro Cavazza,Lean On Me,2021,21,French
1,Clara Klingenström,Behöver Inte Dig Idag,2021,22,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,22,Swedish
3,Tusse,Voices,2021,22,English
4,Benjamin Ingrosso,Allt Det Vackra,2021,22,Swedish
5,Molly Sandén,Nån Annan Nu,2021,22,Swedish
6,Zara Larsson,Look What You've Done,2021,22,English
7,Newkid,Starkare,2021,22,Swedish
8,Newkid,Du Måste Finnas,2021,22,Swedish
9,Albin Lee Meldau,Josefin,2021,22,Swedish
10,Myra Granberg,Lose My Mind,2021,22,Swedish
1,Clara Klingenström,Behöver Inte Dig Idag,2021,23,Swedish
2,Molly Sandén,Nån Annan Nu,2021,23,Swedish
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,23,Swedish
4,Newkid,Du Måste Finnas,2021,23,Swedish
5,Tusse,Voices,2021,23,English
6,Benjamin Ingrosso,Allt Det Vackra,2021,23,Swedish
7,Myra Granberg,Lose My Mind,2021,23,Swedish
8,Hanna Ferm,För Evigt,2021,23,Swedish
9,Newkid,Starkare,2021,23,Swedish
10,Zara Larsson,Look What You've Done,2021,23,English
1,Molly Sandén,Nån Annan Nu,2021,24,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,24,Swedish
3,Clara Klingenström,Behöver Inte Dig Idag,2021,24,Swedish
4,Benjamin Ingrosso,Allt Det Vackra,2021,24,Swedish
5,Hanna Ferm,För Evigt,2021,24,Swedish
6,Tusse,Voices,2021,24,English
7,Myra Granberg,Lose My Mind,2021,24,Swedish
8,Newkid,Starkare,2021,24,Swedish
9,Veronica Maggio,SE MIG,2021,24,Swedish
10,Victor Leksell,Svag,2021,24,Swedish
1,Molly Sandén,Nån Annan Nu,2021,25,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,25,Swedish
3,Hanna Ferm,För Evigt,2021,25,Swedish
4,Benjamin Ingrosso,Allt Det Vackra,2021,25,Swedish
5,Myra Granberg,Lose My Mind,2021,25,Swedish
6,Newkid,Du Måste Finnas,2021,25,Swedish
7,Veronica Maggio,SE MIG,2021,25,Swedish
8,Clara Klingenström,Behöver Inte Dig Idag,2021,25,Swedish
9,Miss Li,Instruktionsboken,2021,25,Swedish
10,Benjamin Ingrosso,Smile,2021,25,English
1,Molly Sandén,Nån Annan Nu,2021,26,Swedish
2,Clara Klingenström,Behöver Inte Dig Idag,2021,26,Swedish
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,26,Swedish
4,Benjamin Ingrosso,Allt Det Vackra,2021,26,Swedish
5,Veronica Maggio,SE MIG,2021,26,Swedish
6,Myra Granberg,Lose My Mind,2021,26,Swedish
7,Miss Li,Instruktionsboken,2021,26,Swedish
8,Hanna Ferm,För Evigt,2021,26,Swedish
9,Newkid,Du Måste Finnas,2021,26,Swedish
10,Newkid,Starkare,2021,26,Swedish
1,Clara Klingenström,Behöver Inte Dig Idag,2021,27,Swedish
2,Hanna Ferm,För Evigt,2021,27,Swedish
3,Myra Granberg,Lose My Mind,2021,27,Swedish
4,Miriam Bryant & Victor Leksell,tystnar i luren,2021,27,Swedish
5,Veronica Maggio,SE MIG,2021,27,Swedish
6,Benjamin Ingrosso,Allt Det Vackra,2021,27,Swedish
7,Molly Sandén,Nån Annan Nu,2021,27,Swedish
8,Miss Li,Instruktionsboken,2021,27,Swedish
9,Albin Lee Meldau,Josefin,2021,27,Swedish
10,Darin,Can't Stay Away,2021,27,English
10,Agnes,24 Hours,2021,27,English
1,Myra Granberg,Lose My Mind,2021,28,Swedish
2,Hanna Ferm,För Evigt,2021,28,Swedish
3,Molly Sandén,Nån Annan Nu,2021,28,Swedish
4,Miriam Bryant & Victor Leksell,tystnar i luren,2021,28,Swedish
5,Benjamin Ingrosso,Allt Det Vackra,2021,28,Swedish
6,Clara Klingenström,Behöver Inte Dig Idag,2021,28,Swedish
7,Veronica Maggio,SE MIG,2021,28,Swedish
8,Newkid,Starkare,2021,28,Swedish
9,Zara Larsson,Look What You've Done,2021,28,English
10,Miss Li,Instruktionsboken,2021,28,Swedish
1,Myra Granberg,Lose My Mind,2021,29,Swedish
2,Hanna Ferm,För Evigt,2021,29,Swedish
3,Clara Klingenström,Behöver Inte Dig Idag,2021,29,Swedish
4,Miriam Bryant & Victor Leksell,tystnar i luren,2021,29,Swedish
5,Miss Li,Instruktionsboken,2021,29,Swedish
6,Veronica Maggio,SE MIG,2021,29,Swedish
7,Molly Sandén,Nån Annan Nu,2021,29,Swedish
8,Benjamin Ingrosso,Smile,2021,29,English
9,Zara Larsson,Look What You've Done,2021,29,English
10,Benjamin Ingrosso,Allt Det Vackra,2021,29,Swedish
1,Myra Granberg,Lose My Mind,2021,30,Swedish
2,Hanna Ferm,För Evigt,2021,30,Swedish
3,Clara Klingenström,Behöver Inte Dig Idag,2021,30,Swedish
4,Molly Sandén,Nån Annan Nu,2021,30,Swedish
5,Miriam Bryant & Victor Leksell,tystnar i luren,2021,30,Swedish
6,Benjamin Ingrosso,Allt Det Vackra,2021,30,Swedish
7,Miss Li,Instruktionsboken,2021,30,Swedish
8,Veronica Maggio,SE MIG,2021,30,Swedish
9,Benjamin Ingrosso,Smile,2021,30,English
10,Smith & Thell,Nangilima,2021,30,English
1,Myra Granberg,Lose My Mind,2021,31,Swedish
2,Molly Sandén,Nån Annan Nu,2021,31,Swedish
3,Clara Klingenström,Behöver Inte Dig Idag,2021,31,Swedish
4,Hanna Ferm,För Evigt,2021,31,Swedish
5,Miriam Bryant & Victor Leksell,tystnar i luren,2021,31,Swedish
6,Veronica Maggio,SE MIG,2021,31,Swedish
7,Miss Li,Instruktionsboken,2021,31,Swedish
8,Benjamin Ingrosso,Allt Det Vackra,2021,31,Swedish
9,Smith & Thell,Nangilima,2021,31,English
10,Newkid,Starkare,2021,31,Swedish
1,Myra Granberg,Lose My Mind,2021,32,Swedish
2,Hanna Ferm,För Evigt,2021,32,Swedish
3,Molly Sandén,Nån Annan Nu,2021,32,Swedish
4,Miriam Bryant & Victor Leksell,tystnar i luren,2021,32,Swedish
5,Clara Klingenström,Behöver Inte Dig Idag,2021,32,Swedish
6,Miss Li,Instruktionsboken,2021,32,Swedish
7,Newkid,Starkare,2021,32,Swedish
8,Benjamin Ingrosso,Allt Det Vackra,2021,32,Swedish
9,Veronica Maggio,SE MIG,2021,32,Swedish
10,Smith & Thell,Nangilima,2021,32,English
1,Myra Granberg,Lose My Mind,2021,33,Swedish
2,Hanna Ferm,För Evigt,2021,33,Swedish
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,33,Swedish
4,Molly Sandén,Nån Annan Nu,2021,33,Swedish
5,Miss Li,Instruktionsboken,2021,33,Swedish
6,Clara Klingenström,Behöver Inte Dig Idag,2021,33,Swedish
7,Benjamin Ingrosso,Allt Det Vackra,2021,33,Swedish
8,Veronica Maggio,SE MIG,2021,33,Swedish
9,Newkid,Starkare,2021,33,Swedish
10,Smith & Thell,Nangilima,2021,33,English
1,Hanna Ferm,För Evigt,2021,34,Swedish
2,Molly Sandén,Nån Annan Nu,2021,34,Swedish
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,34,Swedish
4,Clara Klingenström,Behöver Inte Dig Idag,2021,34,Swedish
5,Myra Granberg,Lose My Mind,2021,34,Swedish
6,Miss Li,Instruktionsboken,2021,34,Swedish
7,Veronica Maggio,SE MIG,2021,34,Swedish
8,Benjamin Ingrosso,Allt Det Vackra,2021,34,Swedish
9,Darin,Can't Stay Away,2021,34,English
10,Albin Lee Meldau,Josefin,2021,34,Swedish
1,Hanna Ferm,För Evigt,2021,35,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,35,Swedish
3,Myra Granberg,Lose My Mind,2021,35,Swedish
4,Miss Li,Instruktionsboken,2021,35,Swedish
5,Veronica Maggio,SE MIG,2021,35,Swedish
6,Molly Sandén,Nån Annan Nu,2021,35,Swedish
7,Clara Klingenström,Behöver Inte Dig Idag,2021,35,Swedish
8,Albin Lee Meldau,Josefin,2021,35,Swedish
9,Benjamin Ingrosso,Allt Det Vackra,2021,35,Swedish
10,Darin,Can't Stay Away,2021,35,English
1,Hanna Ferm,För Evigt,2021,36,Swedish
2,Myra Granberg,Lose My Mind,2021,36,Swedish
3,Miriam Bryant & Victor Leksell,tystnar i luren,2021,36,Swedish
4,Clara Klingenström,Behöver Inte Dig Idag,2021,36,Swedish
5,Miss Li,Instruktionsboken,2021,36,Swedish
6,Albin Lee Meldau,Josefin,2021,36,Swedish
7,Veronica Maggio,SE MIG,2021,36,Swedish
8,Molly Sandén,Nån Annan Nu,2021,36,Swedish
9,Benjamin Ingrosso,Allt Det Vackra,2021,36,Swedish
10,Smith & Thell,Nangilima,2021,36,English
1,Hanna Ferm,För Evigt,2021,37,Swedish
2,Miss Li,Instruktionsboken,2021,37,Swedish
3,ABBA,I Still Have Faith In You,2021,37,English
4,Myra Granberg,Lose My Mind,2021,37,Swedish
5,Molly Sandén,Nån Annan Nu,2021,37,Swedish
6,ABBA,Don't Shut Me Down,2021,37,English
7,Veronica Maggio,SE MIG,2021,37,Swedish
8,Albin Lee Meldau,Josefin,2021,37,Swedish
9,Miriam Bryant & Victor Leksell,tystnar i luren,2021,37,Swedish
10,Clara Klingenström,Behöver Inte Dig Idag,2021,37,Swedish
1,ABBA,Don't Shut Me Down,2021,38,English
2,Hanna Ferm,För Evigt,2021,38,Swedish
3,Myra Granberg,Lose My Mind,2021,38,Swedish
4,ABBA,I Still Have Faith In You,2021,38,English
5,Miss Li,Instruktionsboken,2021,38,Swedish
6,Miriam Bryant & Victor Leksell,tystnar i luren,2021,38,Swedish
7,Albin Lee Meldau,Josefin,2021,38,Swedish
8,Molly Sandén,Nån Annan Nu,2021,38,Swedish
9,Smith & Thell,Nangilima,2021,38,English
10,Veronica Maggio,SE MIG,2021,38,Swedish
1,ABBA,Don't Shut Me Down,2021,39,English
2,Hanna Ferm,För Evigt,2021,39,Swedish
3,ABBA,I Still Have Faith In You,2021,39,English
4,Myra Granberg,Lose My Mind,2021,39,Swedish
5,Molly Sandén,Nån Annan Nu,2021,39,Swedish
6,Veronica Maggio,SE MIG,2021,39,Swedish
7,Miriam Bryant & Victor Leksell,tystnar i luren,2021,39,Swedish
8,Miss Li,Instruktionsboken,2021,39,Swedish
9,Victor Leksell,Eld & Lågor,2021,39,Swedish
10,Albin Lee Meldau,Josefin,2021,39,Swedish
1,Hanna Ferm,För Evigt,2021,40,Swedish
2,ABBA,Don't Shut Me Down,2021,40,English
3,ABBA,I Still Have Faith In You,2021,40,English
4,Miss Li,Instruktionsboken,2021,40,Swedish
5,Myra Granberg,Lose My Mind,2021,40,Swedish
6,Victor Leksell,Eld & Lågor,2021,40,Swedish
7,Veronica Maggio,SE MIG,2021,40,Swedish
8,Molly Sandén,Nån Annan Nu,2021,40,Swedish
9,Albin Lee Meldau,Josefin,2021,40,Swedish
10,Miriam Bryant & Victor Leksell,tystnar i luren,2021,40,Swedish
1,ABBA,Don't Shut Me Down,2021,41,English
2,Hanna Ferm,För Evigt,2021,41,Swedish
3,Victor Leksell,Eld & Lågor,2021,41,Swedish
4,ABBA,I Still Have Faith In You,2021,41,English
5,Miss Li,Instruktionsboken,2021,41,Swedish
6,Myra Granberg,Lose My Mind,2021,41,Swedish
7,Molly Sandén,Nån Annan Nu,2021,41,Swedish
8,Veronica Maggio,SE MIG,2021,41,Swedish
9,Albin Lee Meldau,Josefin,2021,41,Swedish
10,Miriam Bryant & Victor Leksell,tystnar i luren,2021,41,Swedish
1,ABBA,Don't Shut Me Down,2021,42,English
2,Miss Li,Instruktionsboken,2021,42,Swedish
3,Hanna Ferm,För Evigt,2021,42,Swedish
4,Victor Leksell,Eld & Lågor,2021,42,Swedish
5,Veronica Maggio,SE MIG,2021,42,Swedish
6,Myra Granberg,Lose My Mind,2021,42,Swedish
7,ABBA,I Still Have Faith In You,2021,42,English
8,Albin Lee Meldau,Josefin,2021,42,Swedish
9,Molly Sandén,Nån Annan Nu,2021,42,Swedish
10,Miriam Bryant & Victor Leksell,tystnar i luren,2021,42,Swedish
1,Hanna Ferm,För Evigt,2021,43,Swedish
2,ABBA,Don't Shut Me Down,2021,43,English
3,Myra Granberg,Lose My Mind,2021,43,Swedish
4,Victor Leksell,Eld & Lågor,2021,43,Swedish
5,Miss Li,Instruktionsboken,2021,43,Swedish
6,Miriam Bryant & Victor Leksell,tystnar i luren,2021,43,Swedish
7,Veronica Maggio,SE MIG,2021,43,Swedish
8,Albin Lee Meldau,Josefin,2021,43,Swedish
9,Agnes,Here Comes The Night,2021,43,English
10,ABBA,I Still Have Faith In You,2021,43,English
1,ABBA,Don't Shut Me Down,2021,44,English
2,Hanna Ferm,För Evigt,2021,44,Swedish
3,Victor Leksell,Eld & Lågor,2021,44,Swedish
4,Miriam Bryant & Victor Leksell,tystnar i luren,2021,44,Swedish
5,Miss Li,Instruktionsboken,2021,44,Swedish
6,Veronica Maggio,SE MIG,2021,44,Swedish
7,Myra Granberg,Lose My Mind,2021,44,Swedish
8,Albin Lee Meldau,Josefin,2021,44,Swedish
9,Molly Sandén,Nån Annan Nu,2021,44,Swedish
10,Agnes,Here Comes The Night,2021,44,English
1,Victor Leksell,Eld & Lågor,2021,45,Swedish
2,Miriam Bryant & Victor Leksell,tystnar i luren,2021,45,Swedish
3,Albin Lee Meldau,Josefin,2021,45,Swedish
4,ABBA,Don't Shut Me Down,2021,45,English
5,Miss Li,Instruktionsboken,2021,45,Swedish
6,Myra Granberg,Lose My Mind,2021,45,Swedish
7,Veronica Maggio,SE MIG,2021,45,Swedish
8,Hanna Ferm,För Evigt,2021,45,Swedish
9,Agnes,Here Comes The Night,2021,45,English
10,Darin,Holding Me More,2021,45,English
1,ABBA,Don't Shut Me Down,2021,46,English
2,Hanna Ferm,För Evigt,2021,46,Swedish
3,Victor Leksell,Eld & Lågor,2021,46,Swedish
4,Miss Li,Instruktionsboken,2021,46,Swedish
5,Miriam Bryant feat. Joakim Berg,Lonely In A Crowd,2021,46,Swedish
6,Agnes,Here Comes The Night,2021,46,English
7,Albin Lee Meldau,Josefin,2021,46,Swedish
8,Molly Sandén,Nån Annan Nu,2021,46,Swedish
9,Darin,Holding Me More,2021,46,English
10,Thomas Stenström,Sweet Jackie,2021,46,Swedish
1,Victor Leksell,Eld & Lågor,2021,47,Swedish
2,ABBA,Don't Shut Me Down,2021,47,English
3,Agnes,Here Comes The Night,2021,47,English
4,Albin Lee Meldau,Josefin,2021,47,Swedish
5,ABBA,When You Danced With Me,2021,47,English
6,Hanna Ferm,För Evigt,2021,47,Swedish
7,Miriam Bryant feat. Joakim Berg,Lonely In A Crowd,2021,47,Swedish
