position,artist,title,year,week,language
17,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,30,English
18,BRANCO FEAT. KOJO FUNDS,BALLIN´,2020,30,Danish
19,TAYLOR SWIFT,CARDIGAN,2020,30,English
20,VICTOR LEKSELL,SVAG,2020,30,Swedish
21,NEA,SOME SAY,2020,30,English
22,CHRISTOPHER,LEAP OF FAITH,2020,30,English
23,JACK HARLOW,WHATS POPPIN,2020,30,English
24,REGARD & RAYE,SECRETS,2020,30,English
25,CALBY,BURNOUT,2020,30,English
26,GIGIS FEAT. GILLI,BROBIZZ,2020,30,Croatian
27,SUSPEKT,GONZO,2020,30,Danish
28,TOPGUNN & BRANCO,SPORT,2020,30,Danish
29,BRANCO & GILLI,LA DANZA,2020,30,Danish
30,LEWIS CAPALDI,SOMEONE YOU LOVED,2020,30,English
31,CITYBOIS FEAT. KESI,SOL OVER KØBENHAVN,2020,30,Danish
32,TAYLOR SWIFT FEAT. BON IVER,EXILE,2020,30,Polish
33,POP SMOKE,GOT IT ON ME,2020,30,English
34,RH,KLOVNE,2020,30,Danish
35,LOLO FEAT. GILLI,KIKI,2020,30,Danish
36,JUNG,"BLITZ, BABY",2020,30,Danish
37,TONES AND I,DANCE MONKEY,2020,30,English
38,JUICE WRLD,WISHING WELL,2020,30,English
39,POP SMOKE,DIOR,2020,30,English
40,DJ KHALED FEAT. DRAKE,POPSTAR,2020,30,English
1,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,31,Danish
2,LORD SIVA,SOLHVERV,2020,31,Danish
3,ICEKIID,ERRUDUMELLAHVAD,2020,31,Danish
4,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,31,Danish
5,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,31,English
6,KESI FEAT. HENNEDUB,TILBAGE,2020,31,Danish
7,GILLI,SNIK SNAK,2020,31,Danish
8,KESI FEAT. GILLI,HYGGER MIG PT. 2,2020,31,Danish
9,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,31,English
10,TOPIC & A7S,BREAKING ME,2020,31,English
11,THE WEEKND,BLINDING LIGHTS,2020,31,English
12,KESI FEAT. ICEKIID,BAKU,2020,31,Danish
13,GILLI,L.U.V,2020,31,Danish
14,HARRY STYLES,WATERMELON SUGAR,2020,31,English
15,KESI,SNAK LIDT MED MIG,2020,31,Danish
16,KESI FEAT. BENNY JAMZ,IK TÆNK,2020,31,Danish
17,NODE & LARRY 44,AVATAR,2020,31,Norwegian
18,BILLIE EILISH,MY FUTURE,2020,31,English
19,KESI,NIVEAUER,2020,31,Danish
20,SAINT JHN,ROSES,2020,31,English
21,THE WEEKND,IN YOUR EYES,2020,31,English
22,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,31,English
23,S1MBA FEAT. DTG,ROVER,2020,31,English
24,VICTOR LEKSELL,SVAG,2020,31,Swedish
25,JUICE WRLD & MARSHMELLO,COME & GO,2020,31,English
26,KESI FEAT. BENNY JAMZ & KIMBO,FOKUS/NÆTTER,2020,31,Danish
27,KESI FEAT. SIVAS,FORRETNING,2020,31,Norwegian
28,BRANCO FEAT. KOJO FUNDS,BALLIN´,2020,31,Danish
29,KESI,10 TIMER,2020,31,Danish
30,CHRISTOPHER,LEAP OF FAITH,2020,31,English
31,CALBY,BURNOUT,2020,31,English
32,NEA,SOME SAY,2020,31,English
33,REGARD & RAYE,SECRETS,2020,31,English
34,SUSPEKT,GONZO,2020,31,Danish
35,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,31,English
36,KESI FEAT. NOAH CARTER,OM IGEN,2020,31,Danish
37,BRANCO & GILLI,LA DANZA,2020,31,Danish
38,TOPGUNN & BRANCO,SPORT,2020,31,Danish
39,JACK HARLOW,WHATS POPPIN,2020,31,English
40,GIGIS FEAT. GILLI,BROBIZZ,2020,31,Croatian
1,LORD SIVA,SOLHVERV,2020,32,Danish
2,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,32,Danish
3,ICEKIID,ERRUDUMELLAHVAD,2020,32,Danish
4,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,32,Danish
5,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,32,English
6,GILLI,SNIK SNAK,2020,32,Danish
7,KESI FEAT. HENNEDUB,TILBAGE,2020,32,Danish
8,TESSA,GHETTO FABULOUS,2020,32,Danish
9,TOPIC & A7S,BREAKING ME,2020,32,English
10,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,32,English
11,THE WEEKND,BLINDING LIGHTS,2020,32,English
12,KESI FEAT. GILLI,HYGGER MIG PT. 2,2020,32,Danish
13,GILLI,L.U.V,2020,32,Danish
14,HARRY STYLES,WATERMELON SUGAR,2020,32,English
15,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,32,English
16,NODE & LARRY 44,AVATAR,2020,32,Norwegian
17,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,32,English
18,SAINT JHN,ROSES,2020,32,English
19,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,32,English
20,THE WEEKND,IN YOUR EYES,2020,32,English
21,KESI FEAT. ICEKIID,BAKU,2020,32,Danish
22,ARTIGEARDIT X MEDINA,I NAT,2020,32,Danish
23,VICTOR LEKSELL,SVAG,2020,32,Swedish
24,JUICE WRLD & THE WEEKND,SMILE,2020,32,English
25,S1MBA FEAT. DTG,ROVER,2020,32,English
26,JUICE WRLD & MARSHMELLO,COME & GO,2020,32,English
27,REGARD & RAYE,SECRETS,2020,32,English
28,BRANCO FEAT. KOJO FUNDS,BALLIN´,2020,32,Danish
29,CALBY,BURNOUT,2020,32,English
30,NEA,SOME SAY,2020,32,English
31,KESI,SNAK LIDT MED MIG,2020,32,Danish
32,BRANCO & GILLI,LA DANZA,2020,32,Danish
33,SUSPEKT,GONZO,2020,32,Danish
34,CHRISTOPHER,LEAP OF FAITH,2020,32,English
35,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,32,English
36,CITYBOIS FEAT. KESI,SOL OVER KØBENHAVN,2020,32,Danish
37,TOPGUNN & BRANCO,SPORT,2020,32,Danish
38,UDE AF KONTROL,WTF,2020,32,Danish
39,ANDREAS ODBJERG,FØLER MIG SELV 100,2020,32,Danish
40,BILLIE EILISH,MY FUTURE,2020,32,English
1,LORD SIVA,SOLHVERV,2020,33,Danish
2,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,33,Danish
3,ICEKIID,ERRUDUMELLAHVAD,2020,33,Danish
4,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,33,Danish
5,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,33,English
6,GILLI,SNIK SNAK,2020,33,Danish
7,NODE,PULL UP,2020,33,Danish
8,TOPIC & A7S,BREAKING ME,2020,33,English
9,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,33,English
10,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,33,English
11,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,33,English
12,KESI FEAT. HENNEDUB,TILBAGE,2020,33,Danish
13,BENNY JAMZ,SYMPATI,2020,33,Danish
14,THE WEEKND,BLINDING LIGHTS,2020,33,English
15,GILLI,L.U.V,2020,33,Danish
16,HARRY STYLES,WATERMELON SUGAR,2020,33,English
17,BOSH & BRANCO,DJOMB (REMIX),2020,33,French
18,NODE & LARRY 44,AVATAR,2020,33,Norwegian
19,KESI FEAT. GILLI,HYGGER MIG PT. 2,2020,33,Danish
20,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,33,English
21,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,33,English
22,TESSA,GHETTO FABULOUS,2020,33,Danish
23,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,33,English
24,SAINT JHN,ROSES,2020,33,English
25,THE WEEKND,IN YOUR EYES,2020,33,English
26,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,33,English
27,VICTOR LEKSELL,SVAG,2020,33,Swedish
28,BRANCO FEAT. KOJO FUNDS,BALLIN´,2020,33,Danish
29,CLARA,GIRL LIKE YOU,2020,33,English
30,CALBY,BURNOUT,2020,33,English
31,REGARD & RAYE,SECRETS,2020,33,English
32,JUICE WRLD & MARSHMELLO,COME & GO,2020,33,English
33,S1MBA FEAT. DTG,ROVER,2020,33,English
34,NEA,SOME SAY,2020,33,English
35,SUSPEKT,GONZO,2020,33,Danish
36,BRANCO & GILLI,LA DANZA,2020,33,Danish
37,CHRISTOPHER,LEAP OF FAITH,2020,33,English
38,CITYBOIS FEAT. KESI,SOL OVER KØBENHAVN,2020,33,Danish
39,ANDREAS ODBJERG,FØLER MIG SELV 100,2020,33,Danish
40,RH,KLOVNE,2020,33,Danish
1,LORD SIVA,SOLHVERV,2020,34,Danish
2,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,34,Danish
3,ICEKIID,ERRUDUMELLAHVAD,2020,34,Danish
4,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,34,Danish
5,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,34,English
6,24KGOLDN FEAT. IANN DIOR,MOOD,2020,34,English
7,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,34,English
8,GILLI,SNIK SNAK,2020,34,Danish
9,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,34,English
10,NODE,PULL UP,2020,34,Danish
11,TOPIC & A7S,BREAKING ME,2020,34,English
12,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,34,English
13,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,34,English
14,LUKAS GRAHAM FEAT. G-EAZY,SHARE THAT LOVE,2020,34,English
15,THE WEEKND,BLINDING LIGHTS,2020,34,English
16,KESI FEAT. HENNEDUB,TILBAGE,2020,34,Danish
17,STEPZ,GUAP,2020,34,Norwegian
18,HARRY STYLES,WATERMELON SUGAR,2020,34,English
19,GILLI,L.U.V,2020,34,Danish
20,BENNY JAMZ,SYMPATI,2020,34,Danish
21,NODE & LARRY 44,AVATAR,2020,34,Norwegian
22,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,34,English
23,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,34,English
24,CLARA,GIRL LIKE YOU,2020,34,English
25,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,34,English
26,BTS,DYNAMITE,2020,34,English
27,THE WEEKND,IN YOUR EYES,2020,34,English
28,BOSH & BRANCO,DJOMB (REMIX),2020,34,French
29,VICTOR LEKSELL,SVAG,2020,34,Swedish
30,KESI FEAT. GILLI,HYGGER MIG PT. 2,2020,34,Danish
31,SAINT JHN,ROSES,2020,34,English
32,ZK,VI KU,2020,34,Danish
33,CALBY,BURNOUT,2020,34,English
34,JUICE WRLD & MARSHMELLO,COME & GO,2020,34,English
35,TESSA,GHETTO FABULOUS,2020,34,Danish
36,SUSPEKT,GONZO,2020,34,Danish
37,S1MBA FEAT. DTG,ROVER,2020,34,English
38,CHRISTOPHER,LEAP OF FAITH,2020,34,English
39,BRANCO & GILLI,LA DANZA,2020,34,Danish
40,REGARD & RAYE,SECRETS,2020,34,English
1,LORD SIVA,SOLHVERV,2020,35,Danish
2,24KGOLDN FEAT. IANN DIOR,MOOD,2020,35,English
3,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,35,Danish
4,NATASJA X TESSA X KAREN MUKUPA,TIL BANKEN,2020,35,Danish
5,ICEKIID,ERRUDUMELLAHVAD,2020,35,Danish
6,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,35,Danish
7,BRANCO,TEMPO,2020,35,Danish
8,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,35,English
9,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,35,English
10,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,35,English
11,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,35,English
12,TOPIC & A7S,BREAKING ME,2020,35,English
13,GILLI,SNIK SNAK,2020,35,Danish
14,GILLI & MR EAZI,CAN´T LOSE,2020,35,Norwegian
15,THE WEEKND,BLINDING LIGHTS,2020,35,English
16,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,35,English
17,KESI FEAT. HENNEDUB,TILBAGE,2020,35,Danish
18,NODE,PULL UP,2020,35,Danish
19,GILLI,L.U.V,2020,35,Danish
20,HARRY STYLES,WATERMELON SUGAR,2020,35,English
21,LUKAS GRAHAM FEAT. G-EAZY,SHARE THAT LOVE,2020,35,English
22,CLARA,GIRL LIKE YOU,2020,35,English
23,NODE & LARRY 44,AVATAR,2020,35,Norwegian
24,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,35,English
25,RH,BEDØVENDE,2020,35,Danish
26,BENNY JAMZ,SYMPATI,2020,35,Danish
27,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,35,English
28,VICTOR LEKSELL,SVAG,2020,35,Swedish
29,THE WEEKND,IN YOUR EYES,2020,35,English
30,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,35,English
31,CALVIN HARRIS & THE WEEKND,OVER NOW,2020,35,English
32,CALBY,BURNOUT,2020,35,English
33,STEPZ,GUAP,2020,35,Norwegian
34,SUSPEKT,GONZO,2020,35,Danish
35,SAINT JHN,ROSES,2020,35,English
36,BRANCO & GILLI,LA DANZA,2020,35,Danish
37,RH,KLOVNE,2020,35,Danish
38,TATE MCRAE,YOU BROKE ME FIRST,2020,35,English
39,KESI FEAT. GILLI,HYGGER MIG PT. 2,2020,35,Danish
40,S1MBA FEAT. DTG,ROVER,2020,35,English
1,24KGOLDN FEAT. IANN DIOR,MOOD,2020,36,English
2,LORD SIVA,SOLHVERV,2020,36,Danish
3,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,36,Danish
4,NATASJA X TESSA X KAREN MUKUPA,TIL BANKEN,2020,36,Danish
5,ICEKIID,ERRUDUMELLAHVAD,2020,36,Danish
6,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,36,Danish
7,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,36,English
8,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,36,English
9,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,36,English
10,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,36,English
11,TOPIC & A7S,BREAKING ME,2020,36,English
12,BRANCO,TEMPO,2020,36,Danish
13,GILLI,SNIK SNAK,2020,36,Danish
14,GILLI & MR EAZI,CAN´T LOSE,2020,36,Norwegian
15,SIVAS,CRIMEWAVE,2020,36,Danish
16,THE WEEKND,BLINDING LIGHTS,2020,36,English
17,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,36,English
18,CLARA,GIRL LIKE YOU,2020,36,English
19,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,36,English
20,KESI FEAT. HENNEDUB,TILBAGE,2020,36,Danish
21,HARRY STYLES,WATERMELON SUGAR,2020,36,English
22,FOULI,MBAPPE,2020,36,Norwegian
23,GILLI,L.U.V,2020,36,Danish
24,VICTOR LEKSELL,SVAG,2020,36,Swedish
25,NODE & LARRY 44,AVATAR,2020,36,Norwegian
26,LUKAS GRAHAM FEAT. G-EAZY,SHARE THAT LOVE,2020,36,English
27,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,36,English
28,NODE,PULL UP,2020,36,Danish
29,BENNY JAMZ,SYMPATI,2020,36,Danish
30,"INTERNET MONEY FEAT. DON T., GUNNA & NAV",LEMONADE,2020,36,Russian
31,TATE MCRAE,YOU BROKE ME FIRST,2020,36,English
32,THE WEEKND,IN YOUR EYES,2020,36,English
33,RH,BEDØVENDE,2020,36,Danish
34,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,36,English
35,ARTIGEARDIT FEAT. CARMON,ELVIS,2020,36,Danish
36,CALBY,BURNOUT,2020,36,English
37,SAINT JHN,ROSES,2020,36,English
38,SUSPEKT,GONZO,2020,36,Danish
39,LEWIS CAPALDI,SOMEONE YOU LOVED,2020,36,English
40,BRANCO & GILLI,LA DANZA,2020,36,Danish
1,24KGOLDN FEAT. IANN DIOR,MOOD,2020,37,English
2,LORD SIVA,SOLHVERV,2020,37,Danish
3,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,37,Danish
4,NATASJA X TESSA X KAREN MUKUPA,TIL BANKEN,2020,37,Danish
5,ICEKIID,ERRUDUMELLAHVAD,2020,37,Danish
6,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,37,Danish
7,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,37,English
8,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,37,English
9,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,37,English
10,TOPIC & A7S,BREAKING ME,2020,37,English
11,"INTERNET MONEY FEAT. DON T., GUNNA & NAV",LEMONADE,2020,37,Russian
12,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,37,English
13,GILLI,SNIK SNAK,2020,37,Danish
14,BRANCO,TEMPO,2020,37,Danish
15,THE WEEKND,BLINDING LIGHTS,2020,37,English
16,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,37,English
17,CLARA,GIRL LIKE YOU,2020,37,English
18,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,37,English
19,VICTOR LEKSELL,SVAG,2020,37,Swedish
20,GILLI & MR EAZI,CAN´T LOSE,2020,37,Norwegian
21,TATE MCRAE,YOU BROKE ME FIRST,2020,37,English
22,HARRY STYLES,WATERMELON SUGAR,2020,37,English
23,KESI FEAT. HENNEDUB,TILBAGE,2020,37,Danish
24,ARTIGEARDIT,BABY,2020,37,Danish
25,SIVAS,CRIMEWAVE,2020,37,Danish
26,LUKAS GRAHAM FEAT. G-EAZY,SHARE THAT LOVE,2020,37,English
27,GILLI,L.U.V,2020,37,Danish
28,FOULI,MBAPPE,2020,37,Norwegian
29,NODE & LARRY 44,AVATAR,2020,37,Norwegian
30,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,37,English
31,BENNY JAMZ,SYMPATI,2020,37,Danish
32,NODE,PULL UP,2020,37,Danish
33,MILEY CYRUS,MIDNIGHT SKY,2020,37,English
34,JASON DERULO,TAKE YOU DANCING,2020,37,Indonesian
35,SHOOTER GANG,POKERFACE,2020,37,Danish
36,CALBY,BURNOUT,2020,37,English
37,LEWIS CAPALDI,SOMEONE YOU LOVED,2020,37,English
38,ARTIGEARDIT FEAT. CARMON,ELVIS,2020,37,Danish
39,POP SMOKE FEAT. 50 CENT & RODDY RICCH,THE WOO,2020,37,English
40,SUSPEKT,GONZO,2020,37,Danish
1,24KGOLDN FEAT. IANN DIOR,MOOD,2020,38,English
2,LARRY 44 FEAT. GILLI,FILUR,2020,38,Danish
3,LORD SIVA,SOLHVERV,2020,38,Danish
4,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,38,Danish
5,NATASJA X TESSA X KAREN MUKUPA,TIL BANKEN,2020,38,Danish
6,"INTERNET MONEY FEAT. DON T., GUNNA & NAV",LEMONADE,2020,38,Russian
7,JUSTIN BIEBER FEAT. CHANCE THE RAPPER,HOLY,2020,38,English
8,ICEKIID,ERRUDUMELLAHVAD,2020,38,Danish
9,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,38,Danish
10,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,38,English
11,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,38,English
12,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,38,English
13,TOPIC & A7S,BREAKING ME,2020,38,English
14,THE WEEKND,BLINDING LIGHTS,2020,38,English
15,BRANCO,TEMPO,2020,38,Danish
16,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,38,English
17,GILLI,SNIK SNAK,2020,38,Danish
18,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,38,English
19,VICTOR LEKSELL,SVAG,2020,38,Swedish
20,TATE MCRAE,YOU BROKE ME FIRST,2020,38,English
21,CLARA,GIRL LIKE YOU,2020,38,English
22,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,38,English
23,HARRY STYLES,WATERMELON SUGAR,2020,38,English
24,LUKAS GRAHAM FEAT. G-EAZY,SHARE THAT LOVE,2020,38,English
25,FOULI,MBAPPE,2020,38,Norwegian
26,MILEY CYRUS,MIDNIGHT SKY,2020,38,English
27,GILLI & MR EAZI,CAN´T LOSE,2020,38,Norwegian
28,PAY FEAT. XABSKI,MASTERCHEF,2020,38,Danish
29,UDE AF KONTROL FEAT. RH,AMBITIONER,2020,38,Danish
30,KESI FEAT. HENNEDUB,TILBAGE,2020,38,Danish
31,NODE & LARRY 44,AVATAR,2020,38,Norwegian
32,SIVAS,CRIMEWAVE,2020,38,Danish
33,DANI M & ICEKIID,TRYLLERI,2020,38,Swedish
34,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,38,English
35,JASON DERULO,TAKE YOU DANCING,2020,38,Indonesian
36,GILLI,L.U.V,2020,38,Danish
37,UDE AF KONTROL,PHØNIX,2020,38,Danish
38,CALBY,BURNOUT,2020,38,English
39,BENNY JAMZ,SYMPATI,2020,38,Danish
40,LEWIS CAPALDI,SOMEONE YOU LOVED,2020,38,English
1,24KGOLDN FEAT. IANN DIOR,MOOD,2020,39,English
2,GILLI,3STYLE,2020,39,Danish
3,LORD SIVA,SOLHVERV,2020,39,Danish
4,LARRY 44 FEAT. GILLI,FILUR,2020,39,Danish
5,"INTERNET MONEY FEAT. DON T., GUNNA & NAV",LEMONADE,2020,39,Russian
6,NATASJA X TESSA X KAREN MUKUPA,TIL BANKEN,2020,39,Danish
7,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,39,Danish
8,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,39,English
9,ICEKIID,ERRUDUMELLAHVAD,2020,39,Danish
10,JUSTIN BIEBER FEAT. CHANCE THE RAPPER,HOLY,2020,39,English
11,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,39,Danish
12,THE WEEKND,BLINDING LIGHTS,2020,39,English
13,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,39,English
14,STEPZ,MONCLER,2020,39,Danish
15,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,39,English
16,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,39,English
17,TOPIC & A7S,BREAKING ME,2020,39,English
18,TATE MCRAE,YOU BROKE ME FIRST,2020,39,English
19,BRANCO,TEMPO,2020,39,Danish
20,POP SMOKE,WHAT YOU KNOW BOUT LOVE,2020,39,English
21,VICTOR LEKSELL,SVAG,2020,39,Swedish
22,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,39,English
23,CLARA,GIRL LIKE YOU,2020,39,English
24,GILLI,SNIK SNAK,2020,39,Danish
25,LUKAS GRAHAM FEAT. G-EAZY,SHARE THAT LOVE,2020,39,English
26,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,39,English
27,MILEY CYRUS,MIDNIGHT SKY,2020,39,English
28,HARRY STYLES,WATERMELON SUGAR,2020,39,English
29,PAY FEAT. XABSKI,MASTERCHEF,2020,39,Danish
30,JASON DERULO,TAKE YOU DANCING,2020,39,Indonesian
31,FOULI,MBAPPE,2020,39,Norwegian
32,GILLI & MR EAZI,CAN´T LOSE,2020,39,Norwegian
33,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,39,English
34,NODE & LARRY 44,AVATAR,2020,39,Norwegian
35,BTS,DYNAMITE,2020,39,English
36,KESI FEAT. HENNEDUB,TILBAGE,2020,39,Danish
37,SIVAS,CRIMEWAVE,2020,39,Danish
38,SCARLET PLEASURE,WHAT A LIFE,2020,39,English
39,LEWIS CAPALDI,SOMEONE YOU LOVED,2020,39,English
40,CALBY,BURNOUT,2020,39,English
1,24KGOLDN FEAT. IANN DIOR,MOOD,2020,40,English
2,"INTERNET MONEY FEAT. DON T., GUNNA & NAV",LEMONADE,2020,40,Russian
3,LORD SIVA,SOLHVERV,2020,40,Danish
4,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,40,English
5,ICEKIID,ERRUDUMELLAHVAD,2020,40,Danish
6,NATASJA X TESSA X KAREN MUKUPA,TIL BANKEN,2020,40,Danish
7,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,40,Danish
8,LARRY 44 FEAT. GILLI,FILUR,2020,40,Danish
9,JUSTIN BIEBER FEAT. CHANCE THE RAPPER,HOLY,2020,40,English
10,GILLI,3STYLE,2020,40,Danish
11,JIMILIAN FEAT. FOULI,DEJLIG,2020,40,Danish
12,POP SMOKE,WHAT YOU KNOW BOUT LOVE,2020,40,English
13,LOLO FEAT. ATYPISK,ALL MY LOVE,2020,40,Danish
14,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT),2020,40,English
15,"SIVAS, KESI & NOAH CARTER",COMFY,2020,40,Danish
16,THE WEEKND,BLINDING LIGHTS,2020,40,English
17,CARDI B FEAT. MEGAN THEE STALLION,WAP,2020,40,English
18,SCARLET PLEASURE,WHAT A LIFE,2020,40,English
19,POP SMOKE FEAT. LIL BABY & DABABY,FOR THE NIGHT,2020,40,English
20,TATE MCRAE,YOU BROKE ME FIRST,2020,40,English
21,TOPIC & A7S,BREAKING ME,2020,40,English
22,VICTOR LEKSELL,SVAG,2020,40,Swedish
23,CLARA,GIRL LIKE YOU,2020,40,English
24,LUKAS GRAHAM FEAT. G-EAZY,SHARE THAT LOVE,2020,40,English
25,BRANCO,TEMPO,2020,40,Danish
26,GILLI,SNIK SNAK,2020,40,Danish
27,POP SMOKE FEAT. LIL TJAY,MOOD SWINGS,2020,40,English
28,SHAWN MENDES,WONDER,2020,40,English
29,DABABY FEAT. RODDY RICCH,ROCKSTAR,2020,40,English
30,MILEY CYRUS,MIDNIGHT SKY,2020,40,English
31,JASON DERULO,TAKE YOU DANCING,2020,40,Indonesian
32,HARRY STYLES,WATERMELON SUGAR,2020,40,English
33,LAMIN & ICEKIID,DAGGERIN´,2020,40,Danish
34,LEWIS CAPALDI,SOMEONE YOU LOVED,2020,40,English
35,NODE & LARRY 44,AVATAR,2020,40,Norwegian
36,PAY FEAT. XABSKI,MASTERCHEF,2020,40,Danish
37,BTS,DYNAMITE,2020,40,English
38,DRAKE FEAT. LIL DURK,LAUGH NOW CRY LATER,2020,40,English
39,FOULI,MBAPPE,2020,40,Norwegian
40,KESI FEAT. HENNEDUB,TILBAGE,2020,40,Danish
1,24KGOLDN FEAT. IANN DIOR,MOOD,2020,41,English
2,"INTERNET MONEY FEAT. DON T., GUNNA & NAV",LEMONADE,2020,41,Russian
3,JIMILIAN FEAT. FOULI,DEJLIG,2020,41,Danish
4,LORD SIVA,SOLHVERV,2020,41,Danish
5,JOEL CORRY FEAT. MNEK,HEAD & HEART,2020,41,English
6,ICEKIID,ERRUDUMELLAHVAD,2020,41,Danish
7,NATASJA X TESSA X KAREN MUKUPA,TIL BANKEN,2020,41,Danish
8,KESI FEAT. HANS PHILIP,BLÅ HIMMEL,2020,41,Danish
9,SCARLET PLEASURE,WHAT A LIFE,2020,41,English
10,JUSTIN BIEBER FEAT. CHANCE THE RAPPER,HOLY,2020,41,English
11,LARRY 44 FEAT. GILLI,FILUR,2020,41,Danish
